SA1_2021,IER_2021
10202105017,907.500678
10202105018,1042.084324
10202105019,1071.381872
10202105020,906.0412174
10202105021,925.5741949
10202105022,1012.927733
10202105024,984.1916336
10202105025,955.574065
10202105026,980.3505678
10202105027,923.2548557
10202105028,912.4011259
10202105101,1064.689001
10202105102,981.0374392
10202105103,1030.131591
10202105104,1175.819984
10202105106,1089.456175
10202105107,1138.655079
10202105108,1175.338192
10202105109,1024.033385
10202105110,1112.314999
10202105111,1020.474635
10202105112,992.5145915
10202105113,988.3726744
10202105114,1125.376486
10202105115,990.0414763
10202105116,1062.222169
10202105201,982.0567997
10202105202,1073.658431
10202105203,961.4144009
10202105204,1047.756948
10202105205,1041.337994
10202105206,1037.797066
10202105207,994.190609
10202105208,989.6101181
10202105209,1019.078219
10202105210,997.7988758
10202105213,1015.986664
10202105214,1061.430018
10202105215,956.7271066
10202105216,994.4929987
10202105301,845.1667262
10202105302,840.5271576
10202105303,932.0133204
10202105304,983.1547117
10202105305,1043.966659
10202105306,1080.984131
10202105307,827.4948683
10202105308,936.0719874
10202105309,980.0883132
10202105310,952.0330301
10202105311,930.3665396
10202105312,1082.840435
10202105313,930.252306
10202105314,934.5941276
10202105315,967.1833036
10202105316,980.9082562
10202105317,885.0588477
10202105318,942.8547742
10202105319,1029.180978
10202105320,1023.505317
10202105321,915.0625346
10202105322,1024.674844
10202105323,-
10202105324,1040.919278
10202105325,910.8641581
10202105326,997.5119904
10202105327,860.8895635
10202105328,853.6425964
10202105329,812.8996697
10202105330,894.8137753
10202105331,834.7662968
10202105332,868.3611987
10202105333,859.160947
10202105334,837.9226089
10202105335,879.1740857
10202105336,992.8260987
10202105337,978.2751597
10202105401,944.6958354
10202105402,827.9626397
10202105403,867.8773982
10202105404,778.8312489
10202105405,950.0149678
10202105406,852.0402096
10202105407,1002.488001
10202105408,1024.550311
10202105409,1021.641353
10202105410,977.5823578
10202105411,984.2495004
10202105412,1068.75443
10202105413,1050.449632
10202105414,1034.864953
10202105417,990.7337653
10202105418,868.6613708
10202105419,850.5119129
10202105420,965.2891017
10202105421,993.1693277
10202105422,959.4575348
10202105423,994.9557021
10202105424,974.5779784
10202105501,988.623992
10202105502,972.8320245
10202105503,982.0676405
10202105504,-
10202105505,1082.784997
10202105506,953.7432713
10202105507,978.5631517
10202105508,1009.065373
10202105509,1119.375045
10202105510,1058.511225
10202105511,1070.178808
10202105512,1102.259029
10202105513,1053.970577
10202105514,1071.153912
10202105601,1089.517609
10202105602,1103.302194
10202105603,1079.056652
10202105604,1093.570662
10202105605,1093.595294
10202105606,1125.502976
10202105607,1052.574534
10202105608,1076.185615
10202105609,938.7430488
10202105612,1072.29874
10202105613,1088.410076
10202105614,1081.885662
10202105615,1032.016658
10202105617,1071.163227
10202105620,1022.130456
10202105622,1085.757161
10202105623,1108.510215
10202105624,1074.989663
10202105627,965.178622
10202105628,1099.776137
10202105629,1016.856378
10202105630,1011.756771
10202105631,1079.107203
10202105634,1044.984086
10202105635,1103.450467
10202105636,1107.472366
10202105637,958.6989391
10202105638,986.6335053
10202105639,1108.698707
10202105640,983.2896259
10202105641,978.2011618
10202105642,1093.744647
10202105643,1053.006381
10202105644,1056.293438
10202105645,829.4048594
10202105646,1053.422778
10202105647,1080.238483
10202105648,1038.759699
10202105701,1013.468387
10202105702,965.9669381
10202105703,1037.036703
10202105704,923.2413826
10202105705,1062.894309
10202105706,812.1397311
10202105707,895.8086456
10202105708,1063.743511
10202105709,1032.911305
10202105710,775.8615467
10202105711,932.6599878
10202105712,833.559341
10202105713,765.5569177
10202105714,945.61795
10202105715,753.3442549
10202105716,925.3673798
10202105717,957.7028445
10202105718,983.8240718
10202105719,823.27608
10202105720,1073.990237
10301105901,1023.962463
10301105902,1026.059221
10301105903,1046.924896
10301105905,690.0551817
10301105906,715.2772759
10301105907,781.9933082
10301105908,810.7271346
10301105912,961.3973996
10301105913,1032.129372
10301105914,927.6889085
10301105915,1027.455929
10301105916,1171.364706
10301105917,1103.033946
10301105918,1082.446376
10301105920,1035.132245
10301105922,1015.508561
10301105924,974.5414005
10301105925,1093.435175
10301105926,1073.889861
10301105927,916.1231414
10301105928,1035.202875
10301105929,1034.892444
10301105930,1141.996773
10301105931,1078.040771
10301105932,946.8980232
10301105933,1063.922361
10301105934,1061.173043
10301105935,1110.830975
10301106001,1152.13891
10301106002,1122.592724
10301106003,1019.9702
10301106004,1075.883196
10301106005,978.1380009
10301106006,1108.321792
10301106007,1005.579534
10301106008,1078.803766
10301106009,1097.47907
10301106010,1028.04728
10301106011,1084.39702
10301106012,1129.779216
10301106013,1074.043899
10301106014,1098.183392
10301106015,1115.661583
10301106016,1097.747788
10301106017,1148.33056
10301106018,1062.508607
10301106019,1100.944482
10301106020,1049.217501
10301106101,970.1711129
10301106103,1049.914715
10301106104,1015.060207
10301106105,999.3115965
10301106106,1081.038241
10301106107,1054.286756
10301106108,998.3849248
10301106109,886.4211697
10301106111,872.7819721
10301106112,952.0210218
10301106113,-
10301106114,967.1263401
10301106115,1049.356767
10301106116,958.3274282
10301106117,915.8084178
10301106118,1029.818639
10301161201,943.3078645
10301161202,907.5377853
10301161203,732.3032308
10301161204,831.3626892
10301161205,840.0688867
10301161206,896.8548166
10301161207,860.6754215
10301161208,803.3120263
10301161209,938.2437457
10301161210,844.6482917
10301161211,992.4584329
10301161212,862.7350176
10301161213,797.6489245
10301161214,904.198831
10301161215,950.5868713
10301161216,885.6794996
10301161217,856.6296752
10301161218,903.4329071
10301161221,896.1617103
10301161222,909.476148
10301161223,947.5118252
10301161224,909.4668794
10301161225,886.0945426
10301161226,1104.508227
10301161301,997.6455009
10301161302,990.6959556
10301161303,1099.598425
10301161304,1002.940054
10301161305,1048.883322
10301161306,1121.566761
10301161307,1034.268464
10301161308,994.7789199
10301161309,1149.879724
10301161310,1102.788477
10301161311,1033.628818
10301161312,1195.644823
10301161313,846.5122973
10301161314,1027.825061
10301161315,1094.702195
10301161316,1000.402347
10301161317,876.6831192
10301161318,851.0771471
10301161319,1094.17165
10301161320,1144.178099
10301161321,1101.29821
10301161322,1012.200047
10301161323,1026.45375
10301161324,1119.589541
10301161325,1050.193578
10301161326,1050.782053
10301161327,1077.532651
10301161328,930.2102437
10301161329,927.1341584
10301161330,917.4646577
10301161332,813.3531143
10301161334,858.1491117
10301161335,1087.821196
10301161336,929.5450968
10301161338,1142.204369
10301161339,999.4052653
10302106201,787.1966108
10302106202,861.1708534
10302106203,899.4746384
10302106204,917.1526808
10302106205,1024.398585
10302106206,922.0538009
10302106207,898.8331683
10302106208,867.6450198
10302106209,982.5495868
10302106210,876.9161895
10302106211,839.5475385
10302106212,927.5521564
10302106213,1002.118643
10302106214,1140.615494
10302106215,1057.573628
10302106216,1030.57589
10302106218,1068.260071
10302106219,1081.894249
10302106220,1094.549835
10302106221,1104.091243
10302106222,902.0673306
10302106226,1067.010914
10302106303,894.5422203
10302106304,1039.033455
10302106305,1066.381711
10302106306,856.8720424
10302106307,-
10302106308,940.1093952
10302106309,806.7163165
10302106310,898.5855421
10302106311,826.8305095
10302106312,871.0708828
10302106313,953.1472831
10302106314,929.2369145
10302106315,915.278271
10302106316,872.789378
10302106317,840.067793
10302106318,789.4346266
10302106319,814.7190445
10302106320,676.1370203
10302106321,901.3909829
10302106322,837.9064777
10302106323,939.0609383
10302106324,981.4363885
10302106325,1019.400848
10302106326,1086.0139
10302106327,1110.0054
10302106328,1074.878674
10302106329,1050.026327
10302106401,990.5091154
10302106402,910.4177729
10302106403,936.1030766
10302106404,895.5917717
10302106405,902.6966908
10302106406,905.6830146
10302106407,1084.662401
10302106408,1052.234842
10302106409,953.581607
10302106410,1046.418604
10302106411,1060.015324
10302106412,1029.997251
10302106413,1078.200156
10302106414,1000.712337
10302106415,950.5168994
10302106416,1014.363099
10302106417,1033.417289
10302106418,1079.847358
10302106501,958.8733577
10302106502,805.4173283
10302106503,811.409793
10302106504,990.7469245
10302106505,827.0602006
10302106506,941.0215489
10302106507,923.4506307
10302106508,975.1094134
10302106509,988.3235023
10302106510,1028.535937
10302106511,1007.228512
10302106512,886.4500969
10302106513,947.9416202
10302106514,989.0688035
10302106515,961.6194124
10302106516,1101.484529
10302106517,1085.460609
10302106518,1122.620681
10302106519,1097.040977
10302106520,1096.639631
10302106521,1097.806098
10302106522,1087.397691
10302106523,1081.737458
10302106524,1077.809022
10302106525,1035.521886
10302106526,959.7456744
10302106527,816.9529607
10302106528,869.664529
10302106529,1080.980707
10302106601,781.251626
10302106602,1102.089186
10302106603,1057.361419
10302106604,937.6819506
10302106605,916.2579967
10302106606,952.297493
10302106607,908.6807022
10302106608,934.99634
10302106609,960.7139095
10302106610,1008.56057
10302106611,1091.678177
10302106612,1009.161712
10302106613,1084.126509
10302106701,914.0606231
10302106702,1092.064984
10302106703,1050.48194
10302106704,881.3664324
10302106706,1102.77685
10302106708,921.0049995
10302106709,864.1100454
10302106711,918.0172064
10302106712,899.1929477
10302106713,999.369997
10302106714,911.5797499
10302106715,936.8543145
10302106716,1018.169403
10302106717,908.6796612
10302106718,994.8528398
10302106719,810.4928423
10302106720,951.276027
10302106721,831.5488054
10302106722,850.6193265
10302106723,965.6821849
10302106724,969.4484683
10302106725,1078.459826
10302106726,1016.687516
10302106727,760.0769757
10302106728,857.3237495
10302106729,911.0195266
10302106730,990.3300939
10302106732,1105.893265
10302106733,1124.858227
10302106801,988.7084312
10302106802,810.3650494
10302106803,848.7939646
10302106804,823.2273453
10302106805,910.2626621
10302106806,1098.169387
10302106807,979.1560017
10302106808,1063.964132
10302106809,1014.395037
10302106810,1058.159164
10302106811,1057.904092
10302106901,961.3342057
10302106902,992.8829001
10302106904,1095.32716
10302106905,1089.264037
10302106906,984.9438421
10302106907,1055.542885
10302106908,1045.817004
10302106909,1121.116598
10302106910,1074.225177
10302106911,865.7080705
10302106912,898.8754927
10302106913,1047.505302
10302106914,952.5361243
10302106915,985.4601029
10302106916,912.7155487
10302106917,920.4082245
10302106918,1043.838466
10302106919,984.0325539
10302106920,1094.836952
10303107001,1087.692636
10303107002,1111.48574
10303107003,838.950677
10303107004,1084.078918
10303107005,884.1861721
10303107006,818.369548
10303107007,845.500572
10303107008,1136.748024
10303107010,895.0498564
10303107011,906.7361478
10303107012,978.045164
10303107013,934.4560898
10303107014,961.5559451
10303107015,913.0349559
10303107016,883.2885255
10303107017,1115.930059
10303107018,979.0528142
10303107019,827.4960835
10303107020,794.7879903
10303107021,659.0199151
10303107022,1012.084899
10303107023,787.3475336
10303107024,961.769262
10303107025,951.2370622
10303107026,954.2997077
10303107027,960.3858891
10303107028,928.4522445
10303107029,915.8382451
10303107030,1119.234423
10303107032,877.3397037
10303107101,872.1817306
10303107102,974.8473697
10303107103,921.6005811
10303107104,934.3162728
10303107105,1074.598441
10303107106,1017.847373
10303107107,885.184733
10303107108,949.9716469
10303107109,1114.013868
10303107110,1101.868454
10303107111,1130.794784
10303107112,1053.263332
10303107113,974.6115735
10303107114,1088.463595
10303107115,1149.964049
10303107116,1079.699619
10303107117,1075.611667
10303107119,1055.529566
10303107120,1066.610137
10303107121,1102.544028
10303107122,918.7264361
10303107123,902.9885781
10303107124,934.281342
10303107125,1017.413491
10303107126,997.6748074
10303107127,1075.271178
10303107128,978.296504
10303107201,934.6108553
10303107202,932.4408673
10303107203,929.8574793
10303107204,772.4108586
10303107205,916.9103259
10303107206,1133.171794
10303107208,927.1834477
10303107209,985.6126375
10303107210,880.1922438
10303107211,1064.933768
10303107212,1065.589562
10303107214,1048.134491
10303107215,980.9276716
10303107216,919.1187897
10303107217,995.7462554
10303107218,1063.160679
10303107219,1000.438461
10303107220,926.2698827
10303107221,948.8657939
10303107222,1189.680757
10303107224,876.4377838
10303107225,1059.247625
10303107226,1065.087798
10303107229,1025.217662
10303107230,1040.706869
10303107231,1052.280487
10303107233,1081.086166
10303107234,1155.657208
10303107302,1080.934374
10303107303,955.9408027
10303107304,883.5369311
10303107305,855.2742426
